# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
$T,1095971,0.00,22.00,nan,12.00,0.68,20.79,994.36,158.47,nan,50.00
$T,1096071,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.53,nan,50.00
$T,1096171,0.00,22.00,nan,12.00,0.68,20.79,994.36,158.50,nan,50.00
$T,1096271,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.56,nan,50.00
$T,1096371,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.58,nan,50.00
$T,1096471,0.00,22.00,nan,12.00,0.68,20.79,994.34,158.65,nan,50.00
$T,1096571,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.59,nan,50.00
$T,1096671,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.54,nan,50.00
$T,1096771,0.00,22.00,nan,12.00,0.68,20.79,994.34,158.63,nan,50.00
$T,1096871,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.57,nan,50.00
$T,1096971,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.59,nan,50.00
$T,1097071,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.52,nan,50.00
$T,1097171,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.54,nan,50.00
$T,1097271,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.62,nan,50.00
$T,1097371,0.00,22.00,nan,12.00,0.68,20.78,994.35,158.56,nan,50.00
$T,1097471,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.51,nan,50.00
$T,1097571,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.64,nan,50.00
$T,1097671,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.66,nan,50.00
$T,1097771,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.66,nan,50.00
$T,1097871,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.66,nan,50.00
$T,1097971,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.59,nan,50.00
$T,1098071,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.63,nan,50.00
$T,1098171,0.00,22.00,nan,12.00,0.68,20.79,994.34,158.66,nan,50.00
$T,1098271,0.00,22.00,nan,12.00,0.68,20.79,994.34,158.62,nan,50.00
$T,1098371,0.00,22.00,nan,12.00,0.68,20.79,994.35,158.57,nan,50.00
$T,1098471,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.68,nan,50.00
$T,1098571,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.63,nan,50.00
$T,1098671,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.63,nan,50.00
$T,1098771,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.62,nan,50.00
$T,1098871,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.64,nan,50.00
$T,1098971,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.67,nan,50.00
$T,1099071,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.62,nan,50.00
$T,1099171,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.66,nan,50.00
$T,1099271,0.00,22.00,nan,12.00,0.68,20.78,994.34,158.66,nan,50.00
$T,1099371,0.00,22.00,nan,12.00,0.68,20.79,994.34,158.61,nan,50.00
